Date, Value
2017-05-02 12:00:00 AM,207.938831750967
2017-05-03 12:00:00 AM,208.142695347911
2017-05-04 12:00:00 AM,208.028831726097
2017-05-05 12:00:00 AM,207.598132455622
2017-05-06 12:00:00 AM,206.976819633575
2017-05-07 12:00:00 AM,206.370661075931
2017-05-08 12:00:00 AM,205.988430796637
2017-05-09 12:00:00 AM,205.963757299136
2017-05-10 12:00:00 AM,206.305133780542
2017-05-11 12:00:00 AM,206.893134276297
2017-05-12 12:00:00 AM,207.52588262824
2017-05-13 12:00:00 AM,207.995424991312
2017-05-14 12:00:00 AM,208.165881724312
2017-05-15 12:00:00 AM,208.023594213069
2017-05-16 12:00:00 AM,207.680187820308
2017-05-17 12:00:00 AM,207.327457296156
2017-05-18 12:00:00 AM,207.161380980818
2017-05-19 12:00:00 AM,207.304362103763
2017-05-20 12:00:00 AM,207.755478634658
2017-05-21 12:00:00 AM,208.387836520869
2017-05-22 12:00:00 AM,208.994143253703
2017-05-23 12:00:00 AM,209.363210911718
2017-05-24 12:00:00 AM,209.358285701228
2017-05-25 12:00:00 AM,208.967392966977
2017-05-26 12:00:00 AM,208.306553276238
2017-05-27 12:00:00 AM,207.574695977987
2017-05-28 12:00:00 AM,206.977513504553
2017-05-29 12:00:00 AM,206.649334333802
2017-05-30 12:00:00 AM,206.602828859561
2017-05-31 12:00:00 AM,206.725720069587
2017-06-01 12:00:00 AM,206.825712273001
2017-06-02 12:00:00 AM,206.706430802306
2017-06-03 12:00:00 AM,206.245314436878
2017-06-04 12:00:00 AM,205.443643842665
2017-06-05 12:00:00 AM,204.429513506896
2017-06-06 12:00:00 AM,203.412507038808
2017-06-07 12:00:00 AM,202.607264922687
2017-06-08 12:00:00 AM,202.155006362377
2017-06-09 12:00:00 AM,202.072851521979
2017-06-10 12:00:00 AM,202.250187645321
2017-06-11 12:00:00 AM,202.49337860004
2017-06-12 12:00:00 AM,202.601680376732
2017-06-13 12:00:00 AM,202.445331104295
2017-06-14 12:00:00 AM,202.015972076056
2017-06-15 12:00:00 AM,201.430135447178
2017-06-16 12:00:00 AM,200.884466428197
2017-06-17 12:00:00 AM,200.579788397594
2017-06-18 12:00:00 AM,200.643029777369
2017-06-19 12:00:00 AM,201.076865445475
2017-06-20 12:00:00 AM,201.756364025029
2017-06-21 12:00:00 AM,202.474005880757
2017-06-22 12:00:00 AM,203.015986355944
2017-06-23 12:00:00 AM,203.240785989672
2017-06-24 12:00:00 AM,203.130128127847
2017-06-25 12:00:00 AM,202.792983083308
2017-06-26 12:00:00 AM,202.421194641302
2017-06-27 12:00:00 AM,202.213761388064
2017-06-28 12:00:00 AM,202.298758212898
2017-06-29 12:00:00 AM,202.682770869663
2017-06-30 12:00:00 AM,203.24720039275
2017-07-01 12:00:00 AM,203.792888490452
2017-07-02 12:00:00 AM,204.116054166172
2017-07-03 12:00:00 AM,204.08656206744
2017-07-04 12:00:00 AM,203.69863341241
2017-07-05 12:00:00 AM,203.074608632242
2017-07-06 12:00:00 AM,202.420271017983
2017-07-07 12:00:00 AM,201.948711596255
2017-07-08 12:00:00 AM,201.801708197566
2017-07-09 12:00:00 AM,201.998529598099
2017-07-10 12:00:00 AM,202.431601115386
2017-07-11 12:00:00 AM,202.910579022399
2017-07-12 12:00:00 AM,203.237905184825
2017-07-13 12:00:00 AM,203.286901882347
2017-07-14 12:00:00 AM,203.05250396991
2017-07-15 12:00:00 AM,202.655178605876
2017-07-16 12:00:00 AM,202.296461920937
2017-07-17 12:00:00 AM,202.183023126182
2017-07-18 12:00:00 AM,202.448195729043
2017-07-19 12:00:00 AM,203.100901162312
2017-07-20 12:00:00 AM,204.021455424978
2017-07-21 12:00:00 AM,205.005876078593
2017-07-22 12:00:00 AM,205.841815887429
2017-07-23 12:00:00 AM,206.387197087468
2017-07-24 12:00:00 AM,206.621605929176
2017-07-25 12:00:00 AM,206.650917339811
2017-07-26 12:00:00 AM,206.663480717257
2017-07-27 12:00:00 AM,206.854692820052
2017-07-28 12:00:00 AM,207.348853498193
2017-07-29 12:00:00 AM,208.148237972098
2017-07-30 12:00:00 AM,209.128929337358
2017-07-31 12:00:00 AM,210.085102447213
2017-08-01 12:00:00 AM,210.804949017416
2017-08-02 12:00:00 AM,211.149345146835
2017-08-03 12:00:00 AM,211.103300568974
2017-08-04 12:00:00 AM,210.780599626846
2017-08-05 12:00:00 AM,210.379889757574
2017-08-06 12:00:00 AM,210.108983880338
2017-08-07 12:00:00 AM,210.106254498572
2017-08-08 12:00:00 AM,210.38908784068
2017-08-09 12:00:00 AM,210.849020425952
2017-08-10 12:00:00 AM,211.295347247195
2017-08-11 12:00:00 AM,211.530476992918
2017-08-12 12:00:00 AM,211.428181741192
2017-08-13 12:00:00 AM,210.984775439453
2017-08-14 12:00:00 AM,210.323582348018
2017-08-15 12:00:00 AM,209.650882337549
2017-08-16 12:00:00 AM,209.180041266408
2017-08-17 12:00:00 AM,209.052682786083
2017-08-18 12:00:00 AM,209.286896243669
2017-08-19 12:00:00 AM,209.772169113264
2017-08-20 12:00:00 AM,210.312914605692
2017-08-21 12:00:00 AM,210.703935520327
2017-08-22 12:00:00 AM,210.80899534705
2017-08-23 12:00:00 AM,210.612501235332
2017-08-24 12:00:00 AM,210.224585221277
2017-08-25 12:00:00 AM,209.837675284627
2017-08-26 12:00:00 AM,209.651180306183
2017-08-27 12:00:00 AM,209.793099172779
2017-08-28 12:00:00 AM,210.268552653713
2017-08-29 12:00:00 AM,210.954973210671
2017-08-30 12:00:00 AM,211.645889306119
2017-08-31 12:00:00 AM,212.126699672418
2017-09-01 12:00:00 AM,212.253625520734
2017-09-02 12:00:00 AM,212.00581379397
2017-09-03 12:00:00 AM,211.490806029542
2017-09-04 12:00:00 AM,210.901376677253
2017-09-05 12:00:00 AM,210.44029274844
2017-09-06 12:00:00 AM,210.241774911399
2017-09-07 12:00:00 AM,210.319682121665
2017-09-08 12:00:00 AM,210.562224146811
2017-09-09 12:00:00 AM,210.775229183674
2017-09-10 12:00:00 AM,210.757442569327
2017-09-11 12:00:00 AM,210.379088179902
2017-09-12 12:00:00 AM,209.63366028944
2017-09-13 12:00:00 AM,208.643113393216
2017-09-14 12:00:00 AM,207.614388579217
2017-09-15 12:00:00 AM,206.763775535758
2017-09-16 12:00:00 AM,206.237875912615
2017-09-17 12:00:00 AM,206.061225192598
2017-09-18 12:00:00 AM,206.130453786484
2017-09-19 12:00:00 AM,206.257107697156
2017-09-20 12:00:00 AM,206.242683088046
2017-09-21 12:00:00 AM,205.957143072973
2017-09-22 12:00:00 AM,205.390867750558
2017-09-23 12:00:00 AM,204.660142294843
2017-09-24 12:00:00 AM,203.964037055779
2017-09-25 12:00:00 AM,203.509103510171
2017-09-26 12:00:00 AM,203.430612628428
2017-09-27 12:00:00 AM,203.740401735459
2017-09-28 12:00:00 AM,204.321260345058
2017-09-29 12:00:00 AM,204.970042377473
2017-09-30 12:00:00 AM,205.473112730051
2017-10-01 12:00:00 AM,205.685410717866
2017-10-02 12:00:00 AM,205.583044998399
2017-10-03 12:00:00 AM,205.269445890089
2017-10-04 12:00:00 AM,204.932832147069
2017-10-05 12:00:00 AM,204.771332876605
2017-10-06 12:00:00 AM,204.914448766578
2017-10-07 12:00:00 AM,205.37092921639
2017-10-08 12:00:00 AM,206.023052069993
2017-10-09 12:00:00 AM,206.669571568202
2017-10-10 12:00:00 AM,207.101011589635
2017-10-11 12:00:00 AM,207.178620122491
2017-10-12 12:00:00 AM,206.886885441616
2017-10-13 12:00:00 AM,206.339585489867
2017-10-14 12:00:00 AM,205.737056474605
2017-10-15 12:00:00 AM,205.290964525901
2017-10-16 12:00:00 AM,205.145248128609
2017-10-17 12:00:00 AM,205.32334320575
2017-10-18 12:00:00 AM,205.721756606326
2017-10-19 12:00:00 AM,206.152352004042
2017-10-20 12:00:00 AM,206.417111230972
2017-10-21 12:00:00 AM,206.386733335456
2017-10-22 12:00:00 AM,206.052966182853
2017-10-23 12:00:00 AM,205.534591374393
2017-10-24 12:00:00 AM,205.034676160855
2017-10-25 12:00:00 AM,204.765313143015
2017-10-26 12:00:00 AM,204.868488117837
2017-10-27 12:00:00 AM,205.363208086994
2017-10-28 12:00:00 AM,206.139015426452
2017-10-29 12:00:00 AM,206.998328821758
2017-10-30 12:00:00 AM,207.731435913117
2017-10-31 12:00:00 AM,208.195520777399
2017-11-01 12:00:00 AM,208.367589214443
2017-11-02 12:00:00 AM,208.3511358152
2017-11-03 12:00:00 AM,208.334069030276
2017-11-04 12:00:00 AM,208.514028641155
2017-11-05 12:00:00 AM,209.019687918681
2017-11-06 12:00:00 AM,209.858175283874
2017-11-07 12:00:00 AM,210.908788412383
2017-11-08 12:00:00 AM,211.965509216442
2017-11-09 12:00:00 AM,212.812202634739
2017-11-10 12:00:00 AM,213.301904189764
2017-11-11 12:00:00 AM,213.410033248343
2017-11-12 12:00:00 AM,213.241309540953
2017-11-13 12:00:00 AM,212.987806233884
2017-11-14 12:00:00 AM,212.854205763914
2017-11-15 12:00:00 AM,212.978823933196
2017-11-16 12:00:00 AM,213.38056361001
2017-11-17 12:00:00 AM,213.952043370979
2017-11-18 12:00:00 AM,214.50150371257
2017-11-19 12:00:00 AM,214.82745814573
2017-11-20 12:00:00 AM,214.797541468009
2017-11-21 12:00:00 AM,214.401389797556
2017-11-22 12:00:00 AM,213.757284490878
2017-11-23 12:00:00 AM,213.069927855053
2017-11-24 12:00:00 AM,212.555362169171
2017-11-25 12:00:00 AM,212.361579765555
2017-11-26 12:00:00 AM,212.515016394315
2017-11-27 12:00:00 AM,212.913245183527
2017-11-28 12:00:00 AM,213.366562897818
2017-11-29 12:00:00 AM,213.67251055087
2017-11-30 12:00:00 AM,213.694814121781
2017-12-01 12:00:00 AM,213.416559889126
2017-12-02 12:00:00 AM,212.947270034161
2017-12-03 12:00:00 AM,212.481157344607
2017-12-04 12:00:00 AM,212.222490274546
2017-12-05 12:00:00 AM,212.306571830066
2017-12-06 12:00:00 AM,212.746528841102
2017-12-07 12:00:00 AM,213.426275326636
2017-12-08 12:00:00 AM,214.142407018483
2017-12-09 12:00:00 AM,214.679122801787
2017-12-10 12:00:00 AM,214.887674581081
2017-12-11 12:00:00 AM,214.740126186585
2017-12-12 12:00:00 AM,214.337010932886
2017-12-13 12:00:00 AM,213.86607254522
2017-12-14 12:00:00 AM,213.527940107575
2017-12-15 12:00:00 AM,213.457200624288
2017-12-16 12:00:00 AM,213.669079161999
2017-12-17 12:00:00 AM,214.052150178467
2017-12-18 12:00:00 AM,214.409920000761
2017-12-19 12:00:00 AM,214.535450895621
2017-12-20 12:00:00 AM,214.290567684418
2017-12-21 12:00:00 AM,213.659419139259
2017-12-22 12:00:00 AM,212.755934158266
2017-12-23 12:00:00 AM,211.782289709761
2017-12-24 12:00:00 AM,210.954186059688
2017-12-25 12:00:00 AM,210.421376710448
2017-12-26 12:00:00 AM,210.213697663266
2017-12-27 12:00:00 AM,210.233097632547
2017-12-28 12:00:00 AM,210.294606518242
2017-12-29 12:00:00 AM,210.200497554602
2017-12-30 12:00:00 AM,209.819229281911
2017-12-31 12:00:00 AM,209.138932146997
2018-01-01 12:00:00 AM,208.274926154947
2018-01-02 12:00:00 AM,207.428310049064
2018-01-03 12:00:00 AM,206.811349069096
2018-01-04 12:00:00 AM,206.568075177275
2018-01-05 12:00:00 AM,206.720358237401
2018-01-06 12:00:00 AM,207.160004400477
2018-01-07 12:00:00 AM,207.689891161715
2018-01-08 12:00:00 AM,208.09845336436
2018-01-09 12:00:00 AM,208.239125278936
2018-01-10 12:00:00 AM,208.084470639417
2018-01-11 12:00:00 AM,207.734409491794
2018-01-12 12:00:00 AM,207.375484087258
2018-01-13 12:00:00 AM,207.206803656297
2018-01-14 12:00:00 AM,207.361033316853
2018-01-15 12:00:00 AM,207.850688605813
2018-01-16 12:00:00 AM,208.560340311164
2018-01-17 12:00:00 AM,209.287809953663
2018-01-18 12:00:00 AM,209.81873275239
2018-01-19 12:00:00 AM,210.006120700276
2018-01-20 12:00:00 AM,209.824637680233
2018-01-21 12:00:00 AM,209.378934831492
2018-01-22 12:00:00 AM,208.862910402682
2018-01-23 12:00:00 AM,208.485469602972
2018-01-24 12:00:00 AM,208.391125864307
2018-01-25 12:00:00 AM,208.605733946959
2018-01-26 12:00:00 AM,209.028034272293
2018-01-27 12:00:00 AM,209.470185508256
2018-01-28 12:00:00 AM,209.731749243274
2018-01-29 12:00:00 AM,209.678809103995
2018-01-30 12:00:00 AM,209.297935500964
2018-01-31 12:00:00 AM,208.704299022851
2018-02-01 12:00:00 AM,208.100729859366
2018-02-02 12:00:00 AM,207.703240878346
2018-02-03 12:00:00 AM,207.661333490511
2018-02-04 12:00:00 AM,208.003402375558
2018-02-05 12:00:00 AM,208.627985181387
2018-02-06 12:00:00 AM,209.344118561759
2018-02-07 12:00:00 AM,209.945335116841
2018-02-08 12:00:00 AM,210.289013622994
2018-02-09 12:00:00 AM,210.350770458403
2018-02-10 12:00:00 AM,210.233125377053
2018-02-11 12:00:00 AM,210.12514610703
2018-02-12 12:00:00 AM,210.228504964962
2018-02-13 12:00:00 AM,210.678218223545
2018-02-14 12:00:00 AM,211.488385208669
2018-02-15 12:00:00 AM,212.543717511879
2018-02-16 12:00:00 AM,213.640184659763
2018-02-17 12:00:00 AM,214.559365920081
2018-02-18 12:00:00 AM,215.148239285945
2018-02-19 12:00:00 AM,215.374065442653
2018-02-20 12:00:00 AM,215.333527884163
2018-02-21 12:00:00 AM,215.212743361542
2018-02-22 12:00:00 AM,215.213498664235
2018-02-23 12:00:00 AM,215.473947743527
2018-02-24 12:00:00 AM,216.014102829424
2018-02-25 12:00:00 AM,216.726973618894
2018-02-26 12:00:00 AM,217.418768315665
2018-02-27 12:00:00 AM,217.882826075778
2018-02-28 12:00:00 AM,217.979056740706
2018-03-01 12:00:00 AM,217.688542223059
2018-03-02 12:00:00 AM,217.122414895014
2018-03-03 12:00:00 AM,216.48156161213
2018-03-04 12:00:00 AM,215.982454661314
2018-03-05 12:00:00 AM,215.777326409926
2018-03-06 12:00:00 AM,215.899053906772
2018-03-07 12:00:00 AM,216.251683097836
2018-03-08 12:00:00 AM,216.650101387188
2018-03-09 12:00:00 AM,216.893610858003
2018-03-10 12:00:00 AM,216.845221002603
2018-03-11 12:00:00 AM,216.486305248337
2018-03-12 12:00:00 AM,215.925679557955
2018-03-13 12:00:00 AM,215.359570644753
2018-03-14 12:00:00 AM,214.997701062802
2018-03-15 12:00:00 AM,214.983668314017
2018-03-16 12:00:00 AM,215.339992155373
2018-03-17 12:00:00 AM,215.958809326916
2018-03-18 12:00:00 AM,216.641792920485
2018-03-19 12:00:00 AM,217.174105469013
2018-03-20 12:00:00 AM,217.404222879088
2018-03-21 12:00:00 AM,217.299240786222
2018-03-22 12:00:00 AM,216.954644662472
2018-03-23 12:00:00 AM,216.554913615801
2018-03-24 12:00:00 AM,216.300098520381
2018-03-25 12:00:00 AM,216.326503768258
2018-03-26 12:00:00 AM,216.651851263691
2018-03-27 12:00:00 AM,217.165956857295
2018-03-28 12:00:00 AM,217.670571264565
2018-03-29 12:00:00 AM,217.953262361076
2018-03-30 12:00:00 AM,217.867209601707
2018-03-31 12:00:00 AM,217.386508505363
2018-04-01 12:00:00 AM,216.615911658058
2018-04-02 12:00:00 AM,215.751302854253
2018-04-03 12:00:00 AM,215.00598405932
2018-04-04 12:00:00 AM,214.53088285397
2018-04-05 12:00:00 AM,214.359089385257
2018-04-06 12:00:00 AM,214.39582890693
2018-04-07 12:00:00 AM,214.457619845002
2018-04-08 12:00:00 AM,214.345582549978
2018-04-09 12:00:00 AM,213.92482022968
2018-04-10 12:00:00 AM,213.179469508577
2018-04-11 12:00:00 AM,212.222300836281
2018-04-12 12:00:00 AM,211.255095854042
2018-04-13 12:00:00 AM,210.494819278774
2018-04-14 12:00:00 AM,210.093665269368
2018-04-15 12:00:00 AM,210.083407009525
2018-04-16 12:00:00 AM,210.365216588533
2018-04-17 12:00:00 AM,210.748784478813
2018-04-18 12:00:00 AM,211.025770503366
2018-04-19 12:00:00 AM,211.04953467484
2018-04-20 12:00:00 AM,210.790719410216
2018-04-21 12:00:00 AM,210.347490861475
2018-04-22 12:00:00 AM,209.906570733501
2018-04-23 12:00:00 AM,209.669988697421
2018-04-24 12:00:00 AM,209.775584126876
2018-04-25 12:00:00 AM,210.24168470704
2018-04-26 12:00:00 AM,210.957172526358
2018-04-27 12:00:00 AM,211.720832905659
2018-04-28 12:00:00 AM,212.315075705703
2018-04-29 12:00:00 AM,212.586000284205
2018-04-30 12:00:00 AM,212.499350420868
2018-05-01 12:00:00 AM,212.151099979923
2018-05-02 12:00:00 AM,211.728714973207
2018-05-03 12:00:00 AM,211.437948880931
2018-05-04 12:00:00 AM,211.423166650373
2018-05-05 12:00:00 AM,211.711644862565
2018-05-06 12:00:00 AM,212.203125888482
2018-05-07 12:00:00 AM,212.708612741472
2018-05-08 12:00:00 AM,213.023578676239
2018-05-09 12:00:00 AM,213.007611994672
2018-05-10 12:00:00 AM,212.640042770284
2018-05-11 12:00:00 AM,212.030249012773
2018-05-12 12:00:00 AM,211.378623244595
2018-05-13 12:00:00 AM,210.903000690518
2018-05-14 12:00:00 AM,210.758524809872
2018-05-15 12:00:00 AM,210.98142685092
2018-05-16 12:00:00 AM,211.478069104749
2018-05-17 12:00:00 AM,212.063329952935
2018-05-18 12:00:00 AM,212.533584306812
2018-05-19 12:00:00 AM,212.746339853183
2018-05-20 12:00:00 AM,212.676062549532
2018-05-21 12:00:00 AM,212.42482803838
2018-05-22 12:00:00 AM,212.183694256199
2018-05-23 12:00:00 AM,212.159517071339
2018-05-24 12:00:00 AM,212.495139408967
2018-05-25 12:00:00 AM,213.213433208098
2018-05-26 12:00:00 AM,214.206589244668
2018-05-27 12:00:00 AM,215.274798770743
2018-05-28 12:00:00 AM,216.199636420218
2018-05-29 12:00:00 AM,216.824223653091
2018-05-30 12:00:00 AM,217.109675054869
2018-05-31 12:00:00 AM,217.146389217053
2018-06-01 12:00:00 AM,217.115983873718
2018-06-02 12:00:00 AM,217.218512369661
2018-06-03 12:00:00 AM,217.592845982394
2018-06-04 12:00:00 AM,218.260708264144
2018-06-05 12:00:00 AM,219.115810703546
2018-06-06 12:00:00 AM,219.962312928779
2018-06-07 12:00:00 AM,220.587990236249
2018-06-08 12:00:00 AM,220.844227497267
2018-06-09 12:00:00 AM,220.702334225912
2018-06-10 12:00:00 AM,220.264692985763
2018-06-11 12:00:00 AM,219.726471501504
2018-06-12 12:00:00 AM,219.302477084673
2018-06-13 12:00:00 AM,219.147017405823
2018-06-14 12:00:00 AM,219.297284411075
2018-06-15 12:00:00 AM,219.661786397862
2018-06-16 12:00:00 AM,220.058149162153
2018-06-17 12:00:00 AM,220.285757114338
2018-06-18 12:00:00 AM,220.205403803659
2018-06-19 12:00:00 AM,219.795445111198
2018-06-20 12:00:00 AM,219.162918877823
2018-06-21 12:00:00 AM,218.505288197175
2018-06-22 12:00:00 AM,218.037319844538
2018-06-23 12:00:00 AM,217.910928193657
2018-06-24 12:00:00 AM,218.158514854706
2018-06-25 12:00:00 AM,218.681384213476
2018-06-26 12:00:00 AM,219.28763031514
2018-06-27 12:00:00 AM,219.765029123491
2018-06-28 12:00:00 AM,219.96112998854
2018-06-29 12:00:00 AM,219.84001185652
2018-06-30 12:00:00 AM,219.494093973104
2018-07-01 12:00:00 AM,219.106560977278
2018-07-02 12:00:00 AM,218.878824732252
2018-07-03 12:00:00 AM,218.950800564992
2018-07-04 12:00:00 AM,219.344526275314
2018-07-05 12:00:00 AM,219.952748234398
2018-07-06 12:00:00 AM,220.576938227264
2018-07-07 12:00:00 AM,221.000336812763
2018-07-08 12:00:00 AM,221.068244976313
2018-07-09 12:00:00 AM,220.745010185868
2018-07-10 12:00:00 AM,220.126035288265
2018-07-11 12:00:00 AM,219.400289432001
2018-07-12 12:00:00 AM,218.777674209138
2018-07-13 12:00:00 AM,218.408992690977
2018-07-14 12:00:00 AM,218.329072547177
2018-07-15 12:00:00 AM,218.444737669862
2018-07-16 12:00:00 AM,218.572186570633
2018-07-17 12:00:00 AM,218.509461031821
2018-07-18 12:00:00 AM,218.116279349068
2018-07-19 12:00:00 AM,217.370683230044
2018-07-20 12:00:00 AM,216.38078478177
2018-07-21 12:00:00 AM,215.347027598807
2018-07-22 12:00:00 AM,214.489257223731
2018-07-23 12:00:00 AM,213.966325241965
2018-07-24 12:00:00 AM,213.818802811556
2018-07-25 12:00:00 AM,213.956565145734
2018-07-26 12:00:00 AM,214.195892190226
2018-07-27 12:00:00 AM,214.331844679321
2018-07-28 12:00:00 AM,214.218226467281
2018-07-29 12:00:00 AM,213.824565625419
2018-07-30 12:00:00 AM,213.248336259411
2018-07-31 12:00:00 AM,212.677745170668
2018-08-01 12:00:00 AM,212.319294575868
2018-08-02 12:00:00 AM,212.317795090376
2018-08-03 12:00:00 AM,212.699403199503
2018-08-04 12:00:00 AM,213.359487055393
2018-08-05 12:00:00 AM,214.10003033698
2018-08-06 12:00:00 AM,214.70238964599
2018-08-07 12:00:00 AM,215.007737164599
2018-08-08 12:00:00 AM,214.97459290466
2018-08-09 12:00:00 AM,214.691596898986
2018-08-10 12:00:00 AM,214.340753090079
2018-08-11 12:00:00 AM,214.125274311154
2018-08-12 12:00:00 AM,214.189659424272
2018-08-13 12:00:00 AM,214.562586690409
2018-08-14 12:00:00 AM,215.144485158835
2018-08-15 12:00:00 AM,215.744577667832
2018-08-16 12:00:00 AM,216.153289667445
2018-08-17 12:00:00 AM,216.222401167571
2018-08-18 12:00:00 AM,215.922344129431
2018-08-19 12:00:00 AM,215.354750641059
2018-08-20 12:00:00 AM,214.71541735577
2018-08-21 12:00:00 AM,214.221758469653
2018-08-22 12:00:00 AM,214.032357674511
2018-08-23 12:00:00 AM,214.189232646472
2018-08-24 12:00:00 AM,214.604747977972
2018-08-25 12:00:00 AM,215.09806621599
2018-08-26 12:00:00 AM,215.467117817471
2018-08-27 12:00:00 AM,215.568516112899
2018-08-28 12:00:00 AM,215.374815966278
2018-08-29 12:00:00 AM,214.98716999634
2018-08-30 12:00:00 AM,214.598470411703
2018-08-31 12:00:00 AM,214.420976146824
